iter	MultiClass
195	0.03347358099
196	0.03324020288
197	0.03304480389
198	0.03271392059
199	0.03243890096
200	0.03216497791
201	0.03192658785
202	0.03173540379
203	0.03152636569
204	0.03126663955
205	0.03107723937
206	0.03088949303
207	0.03072664286
208	0.0304563224
209	0.03029178392
210	0.03002414039
211	0.02985414109
212	0.029538434
213	0.02937581202
214	0.0291746808
215	0.02899086377
216	0.02879797182
217	0.02865575797
218	0.02850240237
219	0.02835680937
220	0.02814354005
221	0.02800059545
222	0.02779227919
223	0.02754361483
224	0.02741366232
225	0.02727901284
226	0.02717197549
227	0.02695349785
228	0.02672672209
229	0.02656181503
230	0.02644175556
231	0.02625761908
232	0.02610430849
233	0.02599319233
234	0.02587276652
235	0.02574654858
236	0.02559183495
237	0.02543524082
238	0.02528243889
239	0.02516150389
240	0.0249911415
241	0.02480454612
242	0.02469328383
243	0.02457309348
244	0.02446283578
245	0.02432465524
246	0.02409863996
247	0.02396770301
248	0.02384208431
249	0.02371750482
250	0.02362566368
251	0.02350679159
252	0.02334080073
253	0.02317724567
254	0.02303402937
255	0.02291287411
256	0.02274627867
257	0.02262461723
258	0.02248786827
259	0.02239979319
260	0.02229560417
261	0.02218912646
262	0.02207906679
263	0.02198603448
264	0.02185746489
265	0.02176625959
266	0.02166453708
267	0.02157447926
268	0.02148009394
269	0.02136688347
270	0.0212283386
271	0.02113670313
272	0.02103989204
273	0.02092552561
274	0.02086202043
275	0.02075108
276	0.02061263198
277	0.02049581384
278	0.02039371704
279	0.02030155629
280	0.02014223222
281	0.02001186236
282	0.01988335015
283	0.01980024447
284	0.01973149594
285	0.01963551605
286	0.01953163566
287	0.01940910828
288	0.01928827482
289	0.01918762076
290	0.01910769691
291	0.01900950239
292	0.01888802163
293	0.01877944333
294	0.01870845448
295	0.01859084018
296	0.01853095061
297	0.01845987813
298	0.01840361705
299	0.01833467669
300	0.01822659916
301	0.01815562546
302	0.01809762332
303	0.01803428787
304	0.01797669329
305	0.0178987281
306	0.01782570911
307	0.01772347619
308	0.01765787939
309	0.01760605291
310	0.01752176123
311	0.01744404169
312	0.01735163091
313	0.01727698332
314	0.01718551828
315	0.01712539838
316	0.01705830699
317	0.01696913708
318	0.01688862979
319	0.01683495308
320	0.01675566862
321	0.01666957959
322	0.0165751091
323	0.01649090064
324	0.01643115153
325	0.01637435672
326	0.01630156398
327	0.01624840596
328	0.01617433922
329	0.01612495477
330	0.01608451846
331	0.01603511707
332	0.01595180432
333	0.01587356865
334	0.01579206503
335	0.01574304648
336	0.01566292037
337	0.01558855935
338	0.01554184964
339	0.01545912849
340	0.01540819398
341	0.01534522081
342	0.01530072654
343	0.01522869172
344	0.0151694732
345	0.01512385991
346	0.01506547849
347	0.01499555862
348	0.01493206203
349	0.01487096372
350	0.0148106019
351	0.01476233733
352	0.01467440651
353	0.01461353023
354	0.01455318433
355	0.01450521174
356	0.01444014504
357	0.0143838931
358	0.01433729424
359	0.01427397175
360	0.01422820634
361	0.01418387233
362	0.01411880484
363	0.01405440143
364	0.01401593938
365	0.01396890068
366	0.01394136852
367	0.01390885729
368	0.01384636643
369	0.01380790502
370	0.01376486341
371	0.01372660274
372	0.01367314433
373	0.01361554916
374	0.01357476342
375	0.01352655926
376	0.01348998907
377	0.01343389787
378	0.01338408977
379	0.01334394058
380	0.01331947935
381	0.01326480586
382	0.01322047929
383	0.0131804137
384	0.01313565502
385	0.01309764645
386	0.01302942717
387	0.01299131272
388	0.01293671456
389	0.01289355262
390	0.01284227879
391	0.01280827578
392	0.01276286788
393	0.01272766278
394	0.0126752726
395	0.01263580205
396	0.01260439336
397	0.0125679799
398	0.01253722567
399	0.01250537222
400	0.01247369097
401	0.01244266109
402	0.0123948913
403	0.01236102147
404	0.01232138641
405	0.01228812998
406	0.01224896543
407	0.01221621131
408	0.01218362531
409	0.012135573
410	0.01208794361
411	0.01204707473
412	0.01201201888
413	0.01197582943
414	0.01193149688
415	0.01187359308
416	0.01183458709
417	0.01181003483
418	0.01177130543
419	0.01174084392
420	0.01171298954
421	0.0116851908
422	0.01165701187
423	0.01163396963
424	0.01160651378
425	0.01157592065
426	0.01154347624
427	0.01150160197
428	0.01145864863
429	0.01143181377
430	0.01140912835
431	0.01136685717
432	0.01132493637
433	0.01130190545
434	0.01127361692
435	0.0112477559
436	0.01122019267
437	0.0111811421
438	0.01114516851
439	0.01111668506
440	0.01107834847
441	0.01105339974
442	0.01102943755
443	0.01100577689
444	0.01097830924
445	0.01095081712
446	0.01092380835
447	0.0108906868
448	0.01085386581
449	0.01081559857
450	0.01078186806
451	0.01074413211
452	0.01072058168
453	0.01068492703
454	0.01064789519
455	0.01061628519
456	0.01057975403
457	0.0105524683
458	0.01050793141
459	0.01048307598
460	0.01046343157
461	0.01043289378
462	0.01039912934
463	0.01037701201
464	0.0103622748
465	0.01033845305
466	0.01030529682
467	0.01027236445
468	0.010250761
469	0.01022925484
470	0.01019264534
471	0.0101538273
472	0.01012039667
473	0.01010076964
474	0.01007237428
475	0.01005161721
476	0.01002891653
477	0.01000927862
478	0.009976801272
479	0.009945917227
480	0.009913886206
481	0.009882086165
482	0.009862060057
483	0.00983689766
484	0.009806890376
485	0.009793814676
486	0.009764077496
487	0.009738354947
488	0.009708962494
489	0.009682690884
490	0.009649872441
491	0.009619777479
492	0.009592922922
493	0.009566216819
494	0.009540699937
495	0.009524293448
496	0.009505600084
497	0.009476387134
498	0.00945941797
499	0.009439551972
500	0.009410776104
501	0.009383341646
502	0.00936530975
503	0.009346099521
504	0.009321720899
505	0.009302436291
506	0.009275630547
507	0.009248986986
508	0.009221399488
509	0.009204811715
510	0.009189323726
511	0.009169575229
512	0.00915232286
513	0.009133202654
514	0.009106490097
515	0.009090350373
516	0.00906367755
517	0.00903975979
518	0.009022204786
519	0.009009510864
520	0.008986771878
521	0.008961734002
522	0.008935813429
523	0.008924449889
524	0.008910655085
525	0.008892553263
526	0.008878136807
527	0.008864932648
528	0.008848401891
529	0.008830446926
530	0.008814937272
531	0.008793975094
532	0.008769971942
533	0.008745122389
534	0.00872043055
535	0.008696849015
536	0.008681199785
537	0.008664446802
538	0.008647762648
539	0.008632508204
540	0.008619120472
541	0.008595145183
542	0.008577987689
543	0.008555167233
544	0.00853156123
545	0.008515387309
546	0.008504007614
547	0.008483705929
548	0.008469534216
549	0.008458552327
550	0.008445648777
551	0.008433601085
552	0.008419901206
553	0.008404139254
554	0.008382229605
555	0.008360439926
556	0.008338769192
557	0.008326284996
558	0.008306854453
559	0.008288999848
560	0.008273647907
561	0.008252417005
562	0.008238623961
563	0.008220204303
564	0.008198406424
565	0.008183652455
566	0.008168382562
567	0.008148511234
568	0.008138038782
569	0.008119425243
570	0.008104849764
571	0.008083676323
572	0.008069831839
573	0.00804964215
574	0.008029558471
575	0.008008793853
576	0.007999306974
577	0.007984068616
578	0.007971369246
579	0.007956241928
580	0.007935863794
581	0.007920871898
582	0.007906121054
583	0.007891878945
584	0.007878982517
585	0.007859002699
586	0.007844970231
587	0.007827645469
588	0.007805966437
589	0.00779321931
590	0.007773673018
591	0.007759908273
592	0.007741255289
593	0.00772269632
594	0.007712693302
595	0.007694272223
596	0.007681870572
597	0.007662898275
598	0.007645651121
599	0.007634324861
600	0.007613702164
601	0.007595077635
602	0.007576555084
603	0.007566085993
604	0.007555425023
605	0.007537098682
606	0.007518670194
607	0.007501172582
608	0.007489292357
609	0.007480259313
610	0.007462301776
611	0.007449936908
612	0.007438391768
613	0.007426709635
614	0.007413864567
615	0.007396224639
616	0.007379975177
617	0.007369097166
618	0.007357178841
619	0.007341043492
620	0.007331243853
621	0.007316727832
622	0.007299543882
623	0.007284595816
624	0.007272899056
625	0.007261805319
626	0.007247342726
627	0.007230475674
628	0.007214836569
629	0.007203266625
630	0.007195021555
631	0.007186392188
632	0.007172406318
633	0.00715646656
634	0.007140028412
635	0.007128697682
636	0.007117178666
637	0.007100937053
638	0.007089177265
639	0.00707467905
640	0.00706665133
641	0.007055631497
642	0.007039662108
643	0.007028646214
644	0.007017402858
645	0.007010075148
646	0.00699915425
647	0.006988822774
648	0.006973161948
649	0.006958098524
650	0.006942586959
651	0.006932013786
652	0.006917134564
653	0.006906307557
654	0.006896007278
655	0.006880777945
656	0.006870262721
657	0.006855156504
658	0.006840124616
659	0.00683334168
660	0.006818892728
661	0.006810277187
662	0.006799751973
663	0.006786626987
664	0.006771906381
665	0.006763593359
666	0.006755258586
667	0.006743384352
668	0.006734968455
669	0.006720931419
670	0.006706498571
671	0.006695167
672	0.006680848866
673	0.006672471229
674	0.006663138556
675	0.006648957817
676	0.006636444826
677	0.006626031118
678	0.006616157222
679	0.006606440446
680	0.006594358547
681	0.006583400696
682	0.006573449014
683	0.006567092834
684	0.00655373788
685	0.006540006423
686	0.006529892222
687	0.006516263947
688	0.006503695352
689	0.006490602398
690	0.006477145694
691	0.00646416468
692	0.006454725739
693	0.006447894486
694	0.006439072095
695	0.006429648316
696	0.006416452306
697	0.00640742018
698	0.006398329325
699	0.006389026453
700	0.006380031159
701	0.006368490595
702	0.006355940161
703	0.006345394736
704	0.006336938677
705	0.006324511056
706	0.006313575812
707	0.006300847332
708	0.006292414786
709	0.006280161253
710	0.006267957629
711	0.006256809691
712	0.00624812064
713	0.006235662128
714	0.006227034691
715	0.006214667204
716	0.006206533929
717	0.006198342434
718	0.006187159599
719	0.006179859105
720	0.006174225925
721	0.006162432174
722	0.006151632497
723	0.006139926964
724	0.006127907748
725	0.006119443119
726	0.006107506981
727	0.006099588041
728	0.006088082922
729	0.006076273594
730	0.006068023748
731	0.006059854995
732	0.006048502227
733	0.006038319981
734	0.006030232398
735	0.006024188883
736	0.006017473607
737	0.006005938671
738	0.005995683945
739	0.005988019737
740	0.005980645682
741	0.005973598178
742	0.005966686693
743	0.005958789024
744	0.005953079015
745	0.00594179148
746	0.005930551814
747	0.005923070219
748	0.005912225612
749	0.005901101864
750	0.00589002491
751	0.005884343783
752	0.005876834427
753	0.005869067755
754	0.005861447234
755	0.005850829271
756	0.005843262378
757	0.005838398072
758	0.005827559815
759	0.005817068792
760	0.005809611046
761	0.005802394712
762	0.005796263855
763	0.005789551661
764	0.005783374348
765	0.005775605578
766	0.005764998561
767	0.005752113861
768	0.005742705047
769	0.005733319532
770	0.005723511276
771	0.005718216881
772	0.005707823256
773	0.005701311637
774	0.005692435485
775	0.00568481583
776	0.005677799124
777	0.0056704772
778	0.005664727284
779	0.005654525665
780	0.005649972337
781	0.005642884697
782	0.005635819861
783	0.00562572812
784	0.005618366951
785	0.005608338937
786	0.00559835093
787	0.005591252822
788	0.005584767389
789	0.005576027528
790	0.005567115439
791	0.005560558729
792	0.00555073693
793	0.005544037251
794	0.005534536211
795	0.005529949959
796	0.00552322189
797	0.005517147366
798	0.005511467289
799	0.00550589035
800	0.005496264097
801	0.005489851185
802	0.005483707484
803	0.005477264667
804	0.005470738107
805	0.005461232201
806	0.005452564725
807	0.005447157357
808	0.005437738849
809	0.00543178308
810	0.005425562564
811	0.00541924162
812	0.005410879355
813	0.005404382603
814	0.005395112453
815	0.005390136674
816	0.005381157437
817	0.005372518452
818	0.005368485752
819	0.005361647468
820	0.005355269929
821	0.00534617004
822	0.005337658399
823	0.005331023417
824	0.005322239306
825	0.005315957307
826	0.005306996694
827	0.005301643085
828	0.005292734805
829	0.005283859973
830	0.005278739605
831	0.00527051565
832	0.00526171666
833	0.005253537163
834	0.005246973118
835	0.005241128287
836	0.00523485403
837	0.005228967048
838	0.005220302609
839	0.005214356632
840	0.00520821696
841	0.00519962153
842	0.005193658001
843	0.005188245751
844	0.00518306107
845	0.005177056373
846	0.005168772027
847	0.005160308271
848	0.005152079921
849	0.00514743327
850	0.00514120705
851	0.005133039232
852	0.005124696143
853	0.005120419175
854	0.005113151328
855	0.005105072706
856	0.005096821338
857	0.005088599771
858	0.005080407834
859	0.005075022125
860	0.005067937077
861	0.005061936852
862	0.005054357771
863	0.005048691834
864	0.005043965903
865	0.005035915572
866	0.005030523191
867	0.005027066712
868	0.005019258151
869	0.005011881153
870	0.005007325689
871	0.005000539156
872	0.004992811329
873	0.004987730257
874	0.004980043459
875	0.004972963318
876	0.004968179674
877	0.004960989291
878	0.004955965788
879	0.004950389437
880	0.004944954566
881	0.004939387412
882	0.00493566217
883	0.004927949712
884	0.004920264198
885	0.004912605479
886	0.004905376719
887	0.004900008598
888	0.004893715192
889	0.004889781441
890	0.00488221556
891	0.004874675846
892	0.004870591903
893	0.004865197043
894	0.004857711046
895	0.004850420006
896	0.004842983179
897	0.004835738296
898	0.004828350134
899	0.004820987187
900	0.004815837019
901	0.004806772572
902	0.0048015486
903	0.00479426887
904	0.004789515823
905	0.004784767031
906	0.004780812741
907	0.00477660238
908	0.004770428262
909	0.004765435982
910	0.004761348807
911	0.004754190612
912	0.004747056452
913	0.004739946198
914	0.004732859721
915	0.004727386736
916	0.004720342163
917	0.004713321015
918	0.004710380319
919	0.004705352395
920	0.004698521207
921	0.004693671048
922	0.004689177116
923	0.004682252428
924	0.004675983343
925	0.004669238155
926	0.004662489947
927	0.004658053764
928	0.004654051455
929	0.004647233658
930	0.004643320872
931	0.004639345046
932	0.00463446898
933	0.004629604084
934	0.004625333015
935	0.004620344298
936	0.004615235963
937	0.004610632849
938	0.004604074895
939	0.004599275568
940	0.004593728264
941	0.004587389776
942	0.004580899326
943	0.004576188276
944	0.004572326761
945	0.004565878802
946	0.004561232489
947	0.004554817131
948	0.004548291961
949	0.004543934496
950	0.004537442632
951	0.004533654306
952	0.004527193276
953	0.004520752772
954	0.00451433269
955	0.004508052494
956	0.004503442731
957	0.004497313653
958	0.004493219503
959	0.004488469563
960	0.004482713922
961	0.004478156278
962	0.004473724847
963	0.004467708507
964	0.004463635285
965	0.004457375797
966	0.004451135871
967	0.004444915409
968	0.004440615831
969	0.004434538822
970	0.004428366223
971	0.004423902856
972	0.004419911448
973	0.004415589277
974	0.004409470482
975	0.004403900553
976	0.004398113034
977	0.004395330809
978	0.004391142374
979	0.0043880423
980	0.004383762925
981	0.004380893898
982	0.004374870823
983	0.004369467146
984	0.004363475985
985	0.004358891684
986	0.004354718603
987	0.004351647233
988	0.004345704723
989	0.004341548833
990	0.004338589055
991	0.004332682901
992	0.004326794659
993	0.004323356143
994	0.004317494947
995	0.004313486485
996	0.004310049772
997	0.004305939235
998	0.004300125786
999	0.004295511392
